market,status,ldate,litho,rprice,ncore,nthread,bfreq,tdp,memband,temp
Mobile,Launched,2014.5,22,434,4,8,2.50 GHz,47 W,25.6 GB/s,100 C
Mobile,Launched,2014,22,434,4,8,2.40 GHz,47 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,434,4,8,2.30 GHz,47 W,25.6 GB/s,100°C
Mobile,Launched,2014,22,378,4,8,2.80 GHz,47 W,25.6 GB/s,100°C
Mobile,Launched,2013.25,22,380,4,8,2.70 GHz,47 W,25.6 GB/s,100°C
Mobile,Launched,2014.5,22,623,4,8,2.80 GHz,47 W,25.6 GB/s,100 C
Mobile,Launched,2013.75,22,623,4,8,2.60 GHz,47 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,623,4,8,2.40 GHz,47 W,25.6 GB/s,100°C
Mobile,Launched,2014,22,570,4,8,2.90 GHz,47 W,25.6 GB/s,100°C
Mobile,Launched,2013.25,22,570,4,8,2.80 GHz,47 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,315,2,4,2.60 GHz,28 W,25.6 GB/s,100°C
Mobile,Launched,2014.5,22,315,2,4,2.60 GHz,28 W,25.6 GB/s,100 C
Mobile,Launched,2014.25,22,315,2,4,1.40 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,315,2,4,2.40 GHz,28 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,315,2,4,1.30 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2014.25,22,281,2,4,1.60 GHz,11.5 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,281,2,4,1.50 GHz,11.5 W,25.6 GB/s,100°C
Mobile,Launched,2014.25,22,281,2,4,1.70 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2014.25,22,225,2,4,2.60 GHz,37 W,25.6 GB/s,100°C
Mobile,Launched,2014.5,22,225,2,4,2.90 GHz,47 W,25.6 GB/s,100 C
Mobile,Launched,2013.5,22,281,2,4,1.60 GHz,11.5 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,281,2,4,1.40 GHz,11.5 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,281,2,4,1.60 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2013.75,22,225,2,4,2.50 GHz,37 W,25.6 GB/s,100°C
Mobile,Launched,2014,22,,2,4,1.50 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2013.75,22,225,2,4,2.80 GHz,47 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,315,2,4,1.40 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2014,22,266,2,4,2.90 GHz,37 W,25.6 GB/s,100°C
Mobile,Launched,2013.75,22,266,2,4,2.80 GHz,37 W,25.6 GB/s,100°C
Mobile,Launched,2014,22,281,2,4,2.00 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2014,22,,2,4,2.70 GHz,37 W,25.6 GB/s,100°C
Mobile,Launched,2014.5,22,315,2,4,2.80 GHz,28 W,25.6 GB/s,100 C
Mobile,Launched,2013.5,22,,2,4,1.60 GHz,11.5 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,281,2,4,1.60 GHz,11.5 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,281,2,4,1.90 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2013.75,22,227,2,4,2.60 GHz,37 W,25.6 GB/s,100°C
Desktop,End of Life,2013.25,22,187,4,4,3.00 GHz,84 W,25.6 GB/s,72.72°C
Desktop,End of Life,2013.5,22,187,4,4,3.10 GHz,84 W,25.6 GB/s,72.72°C
Desktop,End of Life,2013.5,22,187,4,4,2.80 GHz,65 W,25.6 GB/s,71.35°C
Desktop,End of Life,2013.25,22,182,4,4,2.70 GHz,65 W,25.6 GB/s,71.35°C
Desktop,End of Life,2014.25,22,187,4,4,3.20 GHz,84 W,25.6 GB/s,72.72°C
Desktop,End of Life,2014.25,22,182,4,4,2.90 GHz,65 W,25.6 GB/s,71.35°C
Desktop,End of Life,2014.25,22,182,4,4,1.90 GHz,35 W,25.6 GB/s,66.35°C
Embedded,Launched,2013.5,22,266,2,4,2.70 GHz,37 W,"",100°C
Embedded,Launched,2013.5,22,266,2,4,1.60 GHz,25 W,"",100°C
Embedded,Launched,2014,22,324,2,4,2.50 GHz,27 W,25.6 GB/s,100°C
Embedded,Launched,2014.25,22,266,2,4,2.90 GHz,37 W,25.6 GB/s,100°C
Embedded,Launched,2014.25,22,266,2,4,1.80 GHz,25 W,25.6 GB/s,100°C
Desktop,Launched,2014.25,22,192,4,4,2.00 GHz,35 W,25.6 GB/s,66.35°C
Desktop,Launched,2014.25,22,202,4,4,3.00 GHz,65 W,25.6 GB/s,71.35°C
Desktop,End of Life,2014.25,22,202,4,4,3.30 GHz,84 W,25.6 GB/s,72.72°C
Embedded,Launched,2013.25,22,192,2,4,2.70 GHz,35 W,25.6 GB/s,66.35°C
Desktop,End of Life,2013.25,22,195,2,4,2.90 GHz,35 W,25.6 GB/s,66.35°C
Desktop,Launched,2013.25,22,195,4,4,2.90 GHz,65 W,25.6 GB/s,71.35°C
Desktop,End of Life,2013.25,22,255,4,4,2.70 GHz,65 W,25.6 GB/s,""
Desktop,End of Life,2013.25,22,202,4,4,3.20 GHz,84 W,25.6 GB/s,72.72°C
Desktop,End of Life,2014.25,22,213,4,4,2.50 GHz,45 W,25.6 GB/s,71.45°C
Desktop,End of Life,2014.25,22,224,4,4,3.20 GHz,65 W,25.6 GB/s,71.35°C
Desktop,End of Life,2014.25,22,243,4,4,3.50 GHz,88 W,25.6 GB/s,72.72°C
Desktop,End of Life,2014.25,22,224,4,4,3.50 GHz,84 W,25.6 GB/s,72.72°C
Desktop,End of Life,2013.25,22,213,4,4,2.30 GHz,45 W,25.6 GB/s,71.45°C
Desktop,End of Life,2013.25,22,276,4,4,3.00 GHz,65 W,25.6 GB/s,""
Desktop,End of Life,2013.25,22,213,4,4,3.10 GHz,65 W,25.6 GB/s,71.35°C
Desktop,End of Life,2013.25,22,243,4,4,3.40 GHz,84 W,25.6 GB/s,72.72°C
Mobile,End of Interactive Support,2009.25,45,,1,,1.30 GHz,5.5 W,"",100°C
Mobile,End of Interactive Support,,65,,1,,1.73 GHz,31 W,"",100°C
Mobile,End of Interactive Support,,65,,1,,1.66 GHz,27 W,"",100°C
Mobile,End of Interactive Support,,65,,1,,1.86 GHz,31 W,"",100°C
Mobile,End of Interactive Support,,65,,1,,1.83 GHz,27 W,"",100°C
Mobile,End of Interactive Support,,65,,1,,1.06 GHz,6 W,"",100°C
Mobile,End of Interactive Support,,65,,1,,1.20 GHz,6 W,"",100°C
Mobile,End of Interactive Support,,65,,1,,1.33 GHz,5.5 W,"",100°C
Mobile,End of Interactive Support,2007.5,65,,1,,1.06 GHz,5.5 W,"",100°C
Mobile,End of Interactive Support,2007.5,65,,1,,1.20 GHz,5.5 W,"",100°C
Mobile,End of Interactive Support,2009.25,45,,1,,1.40 GHz,5.5 W,"",100°C
Mobile,End of Interactive Support,2008.5,45,,1,,1.20 GHz,5.5 W,"",100°C
Mobile,End of Interactive Support,,65,,2,,1.06 GHz,9 W,"",100°C
Mobile,End of Interactive Support,2006,65,,2,,1.20 GHz,9 W,"",100°C
Mobile,End of Interactive Support,2006.5,65,,2,,1.06 GHz,10 W,"",100°C
Mobile,End of Interactive Support,2006.5,65,,2,,1.06 GHz,10 W,"",100°C
Mobile,End of Interactive Support,2007.25,65,,2,,1.20 GHz,10 W,"",100°C
Mobile,End of Interactive Support,,65,,2,,1.20 GHz,10 W,"","100°C,100°C"
Mobile,End of Interactive Support,2008,65,,2,,1.33 GHz,10 W,"",100°C
Mobile,End of Interactive Support,,65,,2,,1.60 GHz,31 W,"",100°C
Mobile,End of Interactive Support,,65,,2,,1.73 GHz,31 W,"",100°C
Mobile,End of Interactive Support,,65,,2,,1.66 GHz,31 W,"",100°C
Mobile,End of Interactive Support,,65,,2,,1.66 GHz,31 W,"",100°C
Mobile,End of Interactive Support,,65,,2,,1.86 GHz,31 W,"",100°C
Mobile,End of Interactive Support,,65,,2,,1.83 GHz,31 W,"",100°C
Mobile,End of Interactive Support,,65,,2,,2.00 GHz,31 W,"",100°C
Mobile,End of Interactive Support,2006,65,,2,,2.00 GHz,31 W,"",100°C
Mobile,End of Interactive Support,,65,,2,,2.16 GHz,31 W,"",100°C
Mobile,End of Interactive Support,,65,,2,,1.60 GHz,34 W,"",85°C
Mobile,End of Interactive Support,,65,,2,,2.33 GHz,31 W,"",100°C
Mobile,End of Interactive Support,,65,,2,,1.50 GHz,35 W,"",100°C
Mobile,End of Interactive Support,,65,,2,,1.40 GHz,35 W,"",100°C
Mobile,End of Interactive Support,,65,,2,,1.73 GHz,34 W,"",100°C
Mobile,End of Interactive Support,,65,,2,,1.66 GHz,35 W,"",100°C
Mobile,End of Interactive Support,,65,,2,,1.60 GHz,35 W,"",100°C
Mobile,End of Interactive Support,,65,,2,,1.66 GHz,34 W,"",100°C
Mobile,End of Interactive Support,,65,,2,,1.83 GHz,35 W,"",100°C
Mobile,End of Interactive Support,,65,,2,,1.83 GHz,34 W,"",100°C
Mobile,End of Interactive Support,2008.25,65,,2,,1.80 GHz,35 W,"",100°C
Mobile,End of Interactive Support,2008,65,,2,,2.00 GHz,35 W,"",85°C
Mobile,End of Interactive Support,2008.75,65,,2,,2.00 GHz,35 W,"",85°C
Mobile,End of Interactive Support,,65,,2,,2.00 GHz,35 W,"",100°C
Mobile,End of Interactive Support,2009,45,,2,,2.00 GHz,35 W,"",105°C
Mobile,End of Interactive Support,2009.25,45,,2,,2.10 GHz,35 W,"",105°C
Mobile,End of Interactive Support,2009,45,,2,,2.20 GHz,35 W,"",90°C
Mobile,End of Interactive Support,2009.5,45,,2,,2.20 GHz,35 W,"",105°C
Mobile,Launched,2014.25,22,281,2,4,1.90 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2014.25,22,275,2,4,1.90 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,281,2,4,1.50 GHz,11.5 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,281,2,4,1.50 GHz,11.5 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,281,2,4,1.30 GHz,11.5 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,281,2,4,1.70 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,275,2,4,1.70 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2013.75,22,225,2,4,2.40 GHz,37 W,25.6 GB/s,100°C
Desktop,End of Life,2013.5,22,117,2,4,3.40 GHz,54 W,25.6 GB/s,72°C
Mobile,End of Interactive Support,2007.25,65,,2,,1.80 GHz,35 W,"",100°C
Desktop,End of Life,2013.5,22,117,2,4,2.90 GHz,35 W,25.6 GB/s,66.4 C
Mobile,End of Interactive Support,,65,,2,,2.00 GHz,34 W,"",100°C
Mobile,End of Interactive Support,2007.5,65,,2,,2.00 GHz,35 W,"",100°C
Mobile,End of Interactive Support,2007.25,65,,2,,2.00 GHz,35 W,"",100°C
Mobile,End of Interactive Support,2006.5,65,213,2,,2.16 GHz,34 W,"",100°C
Mobile,End of Interactive Support,2006.5,65,,2,,2.20 GHz,35 W,"",100°C
Mobile,End of Interactive Support,2007.5,65,,2,,2.33 GHz,34 W,"",100°C
Mobile,End of Interactive Support,2007.25,65,,2,,2.40 GHz,35 W,"",100°C
Mobile,End of Interactive Support,2008,45,,2,,2.10 GHz,35 W,"",105°C
Mobile,End of Interactive Support,2008,45,,2,,2.40 GHz,35 W,"",105°C
Mobile,End of Interactive Support,2007.5,65,,2,,2.60 GHz,35 W,"",100°C
Mobile,End of Interactive Support,2008,45,,2,,2.50 GHz,35 W,"",105°C
Mobile,End of Interactive Support,2008.5,45,331,2,,2.53 GHz,35 W,"",105°C
Mobile,End of Interactive Support,2008,45,,2,,2.60 GHz,35 W,"",105°C
Mobile,End of Interactive Support,2008.75,45,,2,,2.66 GHz,35 W,"",105°C
Mobile,End of Interactive Support,2008.5,45,,2,,2.80 GHz,35 W,"",105°C
Mobile,End of Interactive Support,2008.75,45,,2,,2.93 GHz,35 W,"",105°C
Mobile,End of Interactive Support,2009.25,45,,2,,3.06 GHz,35 W,"",105°C
Mobile,End of Interactive Support,2008.5,45,245,2,,1.20 GHz,10 W,"",105°C
Mobile,End of Interactive Support,2008.5,45,,2,,1.40 GHz,10 W,"",105°C
Mobile,End of Interactive Support,2009,45,,2,,1.60 GHz,10 W,"",105°C
Mobile,End of Interactive Support,2008.5,45,247,2,,2.26 GHz,25 W,"",105°C
Mobile,End of Interactive Support,2008.5,45,,2,,2.40 GHz,25 W,"",105°C
Mobile,End of Interactive Support,2009,45,,2,,2.53 GHz,25 W,"",105°C
Desktop,End of Life,2014.25,22,117,2,4,3.50 GHz,54 W,25.6 GB/s,72°C
Desktop,End of Life,2014.25,22,117,2,4,3.00 GHz,35 W,25.6 GB/s,66.4°C
Desktop,End of Life,2014.5,22,117,2,4,3.60 GHz,54 W,25.6 GB/s,72°C
Desktop,End of Life,2014.5,22,117,2,4,3.10 GHz,35 W,25.6 GB/s,66.4°C
Desktop,End of Life,2015,22,117,2,4,3.70 GHz,54 W,25.6 GB/s,72°C
Desktop,End of Life,2015,22,117,2,4,3.20 GHz,35 W,25.6 GB/s,66.4°C
Mobile,Launched,2013.5,22,315,2,4,2.00 GHz,28 W,25.6 GB/s,100°C
Mobile,Launched,2014.25,22,281,2,4,2.00 GHz,15 W,25.6 GB/s,100°C
Embedded,Launched,2014.25,22,225,2,4,1.80 GHz,25 W,25.6 GB/s,100°C
Mobile,Launched,2014.25,22,225,2,4,2.60 GHz,37 W,25.6 GB/s,100°C
Embedded,Launched,2014.25,22,225,2,4,2.60 GHz,37 W,25.6 GB/s,100°C
Embedded,Launched,2013.5,22,225,2,4,1.60 GHz,25 W,25.6 GB/s,100°C
Mobile,Launched,2013.75,22,225,2,4,2.50 GHz,37 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,281,2,4,1.80 GHz,15 W,25.6 GB/s,100°C
Embedded,Launched,2013.5,22,225,2,4,2.40 GHz,37 W,25.6 GB/s,100°C
Desktop,End of Life,2015,22,138,2,4,3.30 GHz,35 W,25.6 GB/s,66.4°C
Desktop,End of Life,2014.5,22,147,2,4,3.80 GHz,54 W,25.6 GB/s,66.4°C
Desktop,End of Life,2014.5,22,138,2,4,3.20 GHz,35 W,25.6 GB/s,66.4°C
Desktop,Launched,2014.25,22,147,2,4,3.70 GHz,54 W,25.6 GB/s,72°C
Desktop,Launched,2014.25,22,138,2,4,3.10 GHz,35 W,25.6 GB/s,66.4°C
Desktop,End of Life,2014.25,22,147,2,4,3.60 GHz,54 W,25.6 GB/s,72°C
Desktop,End of Life,2013.5,22,157,2,4,3.60 GHz,54 W,25.6 GB/s,66.8°C
Embedded,Launched,2013.5,22,122,2,4,2.40 GHz,35 W,25.6 GB/s,72°C
Embedded,Launched,2014.25,22,138,2,4,2.60 GHz,35 W,25.6 GB/s,72°C
Desktop,End of Life,2013.5,22,138,2,4,3.00 GHz,35 W,25.6 GB/s,66.4 C
Mobile,End of Interactive Support,2008.5,45,247,2,,1.80 GHz,17 W,"",105°C
Mobile,End of Interactive Support,2008.5,45,247,2,,1.86 GHz,17 W,"",105°C
Mobile,End of Interactive Support,2009,45,,2,,2.13 GHz,17 W,"",105°C
Mobile,End of Interactive Support,2008.5,45,,2,,1.60 GHz,17 W,"",105°C
Mobile,End of Interactive Support,2008.5,45,,2,,2.00 GHz,25 W,"",""
Mobile,End of Interactive Support,2008.75,45,,2,,2.00 GHz,25 W,"",""
Mobile,End of Interactive Support,2009,45,,2,,2.13 GHz,25 W,"",90°C
Mobile,End of Interactive Support,2009.5,45,,2,,2.26 GHz,25 W,"",90°C
Mobile,End of Interactive Support,2009.5,45,,2,,2.26 GHz,25 W,"",105°C
Mobile,End of Interactive Support,2008.5,45,211,2,,2.26 GHz,25 W,"",105°C
Mobile,End of Interactive Support,2008.5,45,211,2,,2.40 GHz,25 W,"",105°C
Mobile,End of Interactive Support,2008.75,45,,2,,2.53 GHz,25 W,"",105°C
Mobile,End of Interactive Support,2009.25,45,253,2,,2.66 GHz,25 W,"",105°C
Mobile,End of Interactive Support,2008.5,45,364,2,,2.53 GHz,25 W,"",105°C
Mobile,End of Interactive Support,2008.75,45,,2,,2.66 GHz,25 W,"",105°C
Mobile,End of Interactive Support,2009.25,45,,2,,2.80 GHz,28 W,"",105°C
Mobile,End of Interactive Support,,65,,2,,1.83 GHz,15 W,"",100°C
Mobile,End of Interactive Support,,65,,2,,1.50 GHz,15 W,"",100°C
Mobile,End of Interactive Support,2006,65,,2,,1.66 GHz,15 W,"",100°C
Mobile,End of Interactive Support,2007,65,,2,,1.33 GHz,17 W,"",100°C
Mobile,End of Interactive Support,2007.25,65,,2,,1.40 GHz,17 W,"",100°C
Mobile,End of Interactive Support,2006.5,65,,2,,1.50 GHz,17 W,"",100°C
Mobile,End of Interactive Support,2006.5,65,,2,,1.60 GHz,17 W,"",100°C
Mobile,End of Interactive Support,2007.5,65,,2,,1.80 GHz,17 W,"",100°C
Desktop,End of Interactive Support,2006.5,65,,2,,1.80 GHz,65 W,"",61.4°C
Desktop,Launched,2013.5,22,147,2,4,3.50 GHz,54 W,25.6 GB/s,66.8°C
Desktop,End of Interactive Support,2007.25,65,,2,,2.00 GHz,65 W,"","L2=61.4°C, M0=73.3°C "
Desktop,End of Interactive Support,2007.5,65,,2,,2.20 GHz,65 W,"",73.3°C
Desktop,End of Interactive Support,2007.75,65,,2,,2.40 GHz,65 W,"",73.3°C
Desktop,End of Interactive Support,2008,65,,2,,2.60 GHz,65 W,"",73.3°C
Desktop,End of Interactive Support,2006.5,65,,2,,1.86 GHz,65 W,"",61.4°C
Desktop,End of Interactive Support,2006.5,65,,2,,2.13 GHz,65 W,"",61.4°C
Desktop,End of Interactive Support,2007.25,65,,2,,1.86 GHz,65 W,"",60.1°C
Desktop,End of Interactive Support,2007.25,65,,2,,2.13 GHz,65 W,"",60.1°C
Desktop,End of Interactive Support,2007.5,65,,2,,2.33 GHz,65 W,"",72°C
Desktop,End of Interactive Support,2007.5,65,,2,,2.33 GHz,65 W,"",72°C
Desktop,End of Interactive Support,2006.5,65,,2,,2.40 GHz,65 W,"",60.1°C
Desktop,End of Interactive Support,2006.5,65,,2,,2.66 GHz,65 W,"",60.1°C
Desktop,End of Interactive Support,2007.5,65,,2,,2.66 GHz,65 W,"",72°C
Desktop,End of Interactive Support,2007.5,65,,2,,3.00 GHz,65 W,"",72°C
Desktop,End of Interactive Support,2008.25,45,,2,,2.53 GHz,65 W,"",74.1°C
Desktop,End of Interactive Support,2008.5,45,117,2,,2.66 GHz,65 W,"",74.1°C
Desktop,End of Interactive Support,2008,45,125,2,,2.80 GHz,65 W,"",74.1°C
Desktop,End of Interactive Support,2009,45,125,2,,2.93 GHz,65 W,"",74.1°C
Desktop,End of Interactive Support,2009.25,45,147,2,,3.06 GHz,65 W,"",74.1°C
Desktop,End of Interactive Support,2008,45,,2,,2.66 GHz,65 W,"",72.4°C
Desktop,End of Interactive Support,2008,45,,2,,2.66 GHz,65 W,"",72.4°C
Desktop,End of Interactive Support,2008.25,45,,2,,2.83 GHz,65 W,"",72.4°C
Desktop,End of Interactive Support,2008,45,179,2,,3.00 GHz,65 W,"",72.4°C
Desktop,End of Interactive Support,2008,45,200,2,,3.16 GHz,65 W,"",72.4°C
Desktop,End of Interactive Support,2008.5,45,285,2,,3.33 GHz,65 W,"",72.4°C
Desktop,End of Interactive Support,2007,65,,4,,2.40 GHz,105 W,"",B3=62.2°C; G0=71°C
Desktop,End of Interactive Support,2007.5,65,,4,,2.66 GHz,105 W,"",62.2°C
Desktop,End of Interactive Support,2008.5,45,179,4,,2.33 GHz,95 W,"",71.4°C
Desktop,End of Interactive Support,2009,45,232,4,,2.33 GHz,65 W,"",76.3°C
Desktop,End of Interactive Support,2008.75,45,179,4,,2.50 GHz,95 W,"",71.4°C
Desktop,End of Interactive Support,2009.25,45,179,4,,2.66 GHz,95 W,"",71.4°C
Desktop,End of Interactive Support,2009.25,45,232,4,,2.66 GHz,65 W,"",76.3°C
Mobile,End of Interactive Support,2009,45,364,4,,2.00 GHz,45 W,"",100°C
Mobile,End of Interactive Support,2008.5,45,,4,,2.26 GHz,45 W,"",100°C
Desktop,End of Interactive Support,2008,45,200,4,,2.50 GHz,95 W,"",71.4°C
Desktop,End of Interactive Support,2008.5,45,200,4,,2.66 GHz,95 W,"",71.4°C
Desktop,End of Interactive Support,2009,45,254,4,,2.66 GHz,65 W,"",76.3°C
Desktop,End of Interactive Support,2008,45,,4,,2.66 GHz,95 W,"",71.4°C
Desktop,End of Interactive Support,,45,,4,,2.83 GHz,95 W,"",71.4°C
Desktop,End of Interactive Support,2009.5,45,234,4,,2.83 GHz,95 W,"",71.4°C
Desktop,End of Interactive Support,2009.5,45,,4,,2.83 GHz,65 W,"",76.3°C
Desktop,End of Interactive Support,2008,45,287,4,,2.83 GHz,95 W,"",71.4°C
Desktop,End of Interactive Support,2009,45,340,4,,2.83 GHz,65 W,"",76.3°C
Desktop,End of Interactive Support,2008.5,45,339,4,,3.00 GHz,95 W,"",71.4°C
Mobile,End of Interactive Support,2010,32,138,2,4,2.13 GHz,35 W,17.1 GB/s,"90°C for rPGA,105°C for BGA"
Mobile,End of Interactive Support,2010,32,177,2,4,2.13 GHz,35 W,17.1 GB/s,"90°C for rPGA, 105°C for BGA"
Mobile,End of Interactive Support,2010.25,32,,2,4,1.20 GHz,18 W,12.8 GB/s,105°C
Mobile,End of Interactive Support,2010,32,,2,4,2.26 GHz,35 W,17.1 GB/s,"90°C for rPGA, 105°C for BGA"
Mobile,End of Interactive Support,2010.5,32,,2,4,2.40 GHz,35 W,17.1 GB/s,"90°C for rPGA, 105°C for BGA"
Mobile,End of Interactive Support,2010.5,32,,2,4,2.53 GHz,35 W,17.1 GB/s,"90°C for rPGA, 105°C for BGA"
Mobile,End of Interactive Support,2010.75,32,,2,4,1.33 GHz,18 W,12.8 GB/s,105°C
Desktop,End of Interactive Support,2010,32,117,2,4,2.93 GHz,73 W,21 GB/s,72.6°C
Desktop,End of Interactive Support,2010,32,117,2,4,3.06 GHz,73 W,21 GB/s,72.6°C
Desktop,End of Interactive Support,2010.25,32,117,2,4,3.20 GHz,73 W,21 GB/s,72.6°C
Mobile,End of Interactive Support,2010,32,,2,4,2.26 GHz,35 W,17.1 GB/s,105°C
Mobile,End of Interactive Support,2010.25,32,,2,4,1.20 GHz,18 W,12.8 GB/s,105°C
Mobile,End of Interactive Support,2010.25,32,,2,4,2.40 GHz,35 W,17.1 GB/s,105°C
Mobile,End of Interactive Support,2010.5,32,,2,4,2.53 GHz,35 W,17.1 GB/s,105°C
Mobile,End of Interactive Support,2010.75,32,,2,4,1.33 GHz,18 W,12.8 GB/s,105°C
Embedded,Launched,2010,32,210,2,4,2.40 GHz,35 W,17.1 GB/s,105°C
Mobile,End of Interactive Support,2010,32,227,2,4,2.40 GHz,35 W,17.1 GB/s,105°C
Mobile,End of Interactive Support,2010,32,,2,4,1.07 GHz,18 W,12.8 GB/s,105°C
Mobile,End of Interactive Support,2010,32,269,2,4,2.53 GHz,35 W,17.1 GB/s,105°C
Mobile,End of Interactive Support,2010.25,32,,2,4,1.20 GHz,18 W,12.8 GB/s,105°C
Mobile,End of Interactive Support,2010.5,32,,2,4,2.66 GHz,35 W,17.1 GB/s,105°C
Mobile,End of Interactive Support,2010.5,32,,2,4,1.33 GHz,18 W,12.8 GB/s,105°C
Mobile,End of Interactive Support,2010.5,32,,2,4,2.66 GHz,35 W,17.1 GB/s,105°C
Desktop,End of Interactive Support,2010,32,177,2,4,3.20 GHz,73 W,21 GB/s,72.6°C
Desktop,End of Interactive Support,2010.25,32,177,2,4,3.20 GHz,73 W,21 GB/s,72.6°C
Desktop,End of Interactive Support,2010,32,193,2,4,3.33 GHz,73 W,21 GB/s,72.6°C
Desktop,End of Interactive Support,2010,32,177,2,4,3.33 GHz,87 W,21 GB/s,69.8°C
Desktop,End of Interactive Support,2010,32,305,2,4,3.46 GHz,73 W,21 GB/s,72.6°C
Desktop,End of Interactive Support,2009.5,45,213,4,4,2.66 GHz,95 W,21 GB/s,72.7°C
Desktop,End of Interactive Support,2010,45,279,4,4,2.40 GHz,82 W,21 GB/s,76.7°C
Desktop,End of Interactive Support,2010.5,45,213,4,4,2.80 GHz,95 W,21 GB/s,72.7°C
Embedded,Launched,2010,32,247,2,4,2.00 GHz,25 W,17.1 GB/s,105°C
Mobile,End of Interactive Support,2010,32,,2,4,2.00 GHz,25 W,17.1 GB/s,105°C
Mobile,End of Interactive Support,2010,32,250,2,4,2.66 GHz,35 W,17.1 GB/s,105°C
Embedded,Launched,2010,32,248,2,4,1.06 GHz,18 W,12.8 GB/s,105°C
Mobile,End of Interactive Support,2010,32,,2,4,1.06 GHz,18 W,12.8 GB/s,105°C
Mobile,End of Interactive Support,2010,32,,2,4,2.13 GHz,25 W,17.1 GB/s,105°C
Mobile,End of Interactive Support,2010.5,32,,2,4,2.80 GHz,35 W,17.1 GB/s,105°C
Mobile,End of Interactive Support,2010,32,,2,4,1.20 GHz,18 W,12.8 GB/s,105°C
Mobile,End of Interactive Support,2010.5,32,,2,4,2.26 GHz,25 W,17.1 GB/s,105°C
Mobile,End of Interactive Support,2010,32,248,2,4,1.33 GHz,18 W,12.8 GB/s,105°C
Mobile,End of Interactive Support,2010.25,32,,2,4,1.33 GHz,18 W,12.8 GB/s,105°C
Mobile,End of Interactive Support,2010.5,32,,2,4,1.46 GHz,18 W,12.8 GB/s,105°C
Mobile,End of Interactive Support,2010.5,45,380,4,8,1.73 GHz,45 W,21 GB/s,100°C
Mobile,End of Interactive Support,2010.5,45,570,4,8,1.86 GHz,45 W,21 GB/s,100°C
Desktop,End of Interactive Support,2010,45,362,4,8,2.53 GHz,82 W,21 GB/s,""
Desktop,End of Interactive Support,2009.5,45,305,4,8,2.93 GHz,95 W,21 GB/s,72.7°C
Desktop,End of Interactive Support,2010.25,45,,4,8,2.66 GHz,82 W,21 GB/s,""
Desktop,End of Interactive Support,2010.25,45,353,4,8,2.93 GHz,95 W,21 GB/s,72.7°C
Desktop,End of Interactive Support,2010.25,45,,4,8,3.06 GHz,95 W,21 GB/s,72.7°C
Desktop,End of Interactive Support,2010,45,305,4,8,2.80 GHz,130 W,25.6 GB/s,67.9°C
Desktop,End of Interactive Support,2008.75,45,555,4,8,2.93 GHz,130 W,25.6 GB/s,67.9°C
Desktop,End of Interactive Support,2009.25,45,305,4,8,3.06 GHz,130 W,25.6 GB/s,67.9°C
Desktop,End of Interactive Support,2009.75,45,305,4,8,3.20 GHz,130 W,25.6 GB/s,67.9°C
Desktop,End of Interactive Support,2010.5,32,594,6,12,3.20 GHz,130 W,25.6 GB/s,67.9°C
Desktop,End of Interactive Support,2011.25,32,594,6,12,3.33 GHz,130 W,"",68.8°C
Desktop,End of Interactive Support,2010.5,32,117,2,4,3.33 GHz,73 W,21 GB/s,72.6°C
Mobile,End of Interactive Support,2011,32,,2,4,2.66 GHz,35 W,17.1 GB/s,105°C
Mobile,End of Interactive Support,2011,32,,2,4,2.66 GHz,35 W,17.1 GB/s,"90°C for rPGA, 105°C for BGA"
Desktop,End of Interactive Support,2010.25,32,305,2,4,3.60 GHz,73 W,21 GB/s,72.6°C
Mobile,End of Interactive Support,2010,32,232,2,4,2.53 GHz,35 W,17.1 GB/s,105°C
Mobile,End of Interactive Support,2009.5,45,380,4,8,1.60 GHz,45 W,21 GB/s,100°C
